SUBMERCADO;PERIODO_COMERCIALIZACAO;PLD_HORA;DATAHORA
NORDESTE;170;58.6;2025-05-08 01:00:00
NORTE;170;58.6;2025-05-08 01:00:00
SUDESTE;170;264.75;2025-05-08 01:00:00
SUL;170;264.76;2025-05-08 01:00:00
NORDESTE;171;58.6;2025-05-08 02:00:00
NORTE;171;58.6;2025-05-08 02:00:00
SUDESTE;171;259.3;2025-05-08 02:00:00
SUL;171;259.31;2025-05-08 02:00:00
NORDESTE;172;58.6;2025-05-08 03:00:00
NORTE;172;58.6;2025-05-08 03:00:00
SUDESTE;172;255.77;2025-05-08 03:00:00
SUL;172;255.78;2025-05-08 03:00:00
NORDESTE;173;58.6;2025-05-08 04:00:00
NORTE;173;58.6;2025-05-08 04:00:00
SUDESTE;173;254.58;2025-05-08 04:00:00
SUL;173;254.59;2025-05-08 04:00:00
NORDESTE;174;58.6;2025-05-08 05:00:00
NORTE;174;58.6;2025-05-08 05:00:00
SUDESTE;174;268.69;2025-05-08 05:00:00
SUL;174;268.7;2025-05-08 05:00:00
NORDESTE;175;58.6;2025-05-08 06:00:00
NORTE;175;58.6;2025-05-08 06:00:00
SUDESTE;175;271.99;2025-05-08 06:00:00
SUL;175;272.0;2025-05-08 06:00:00
NORDESTE;176;58.6;2025-05-08 07:00:00
NORTE;176;58.6;2025-05-08 07:00:00
SUDESTE;176;271.74;2025-05-08 07:00:00
SUL;176;271.75;2025-05-08 07:00:00
NORDESTE;177;58.6;2025-05-08 08:00:00
NORTE;177;58.6;2025-05-08 08:00:00
SUDESTE;177;269.82;2025-05-08 08:00:00
SUL;177;271.83;2025-05-08 08:00:00
NORDESTE;178;58.6;2025-05-08 09:00:00
NORTE;178;58.6;2025-05-08 09:00:00
SUDESTE;178;96.42;2025-05-08 09:00:00
SUL;178;273.37;2025-05-08 09:00:00
NORDESTE;179;58.6;2025-05-08 10:00:00
NORTE;179;58.6;2025-05-08 10:00:00
SUDESTE;179;58.6;2025-05-08 10:00:00
SUL;179;273.07;2025-05-08 10:00:00
NORDESTE;180;58.6;2025-05-08 11:00:00
NORTE;180;58.6;2025-05-08 11:00:00
SUDESTE;180;58.6;2025-05-08 11:00:00
SUL;180;272.92;2025-05-08 11:00:00
NORDESTE;181;58.6;2025-05-08 12:00:00
NORTE;181;58.6;2025-05-08 12:00:00
SUDESTE;181;58.6;2025-05-08 12:00:00
SUL;181;264.11;2025-05-08 12:00:00
NORDESTE;182;58.6;2025-05-08 13:00:00
NORTE;182;58.6;2025-05-08 13:00:00
SUDESTE;182;58.6;2025-05-08 13:00:00
SUL;182;272.8;2025-05-08 13:00:00
NORDESTE;183;58.6;2025-05-08 14:00:00
NORTE;183;58.6;2025-05-08 14:00:00
SUDESTE;183;257.3;2025-05-08 14:00:00
SUL;183;274.4;2025-05-08 14:00:00
NORDESTE;184;58.6;2025-05-08 15:00:00
NORTE;184;58.6;2025-05-08 15:00:00
SUDESTE;184;270.94;2025-05-08 15:00:00
SUL;184;275.13;2025-05-08 15:00:00
NORDESTE;185;58.6;2025-05-08 16:00:00
NORTE;185;58.6;2025-05-08 16:00:00
SUDESTE;185;277.23;2025-05-08 16:00:00
SUL;185;277.24;2025-05-08 16:00:00
NORDESTE;186;58.6;2025-05-08 17:00:00
NORTE;186;58.6;2025-05-08 17:00:00
SUDESTE;186;281.81;2025-05-08 17:00:00
SUL;186;281.81;2025-05-08 17:00:00
NORDESTE;187;58.6;2025-05-08 18:00:00
NORTE;187;58.6;2025-05-08 18:00:00
SUDESTE;187;290.23;2025-05-08 18:00:00
SUL;187;290.23;2025-05-08 18:00:00
NORDESTE;188;58.6;2025-05-08 19:00:00
NORTE;188;58.6;2025-05-08 19:00:00
SUDESTE;188;287.93;2025-05-08 19:00:00
SUL;188;287.94;2025-05-08 19:00:00
NORDESTE;189;58.6;2025-05-08 20:00:00
NORTE;189;58.6;2025-05-08 20:00:00
SUDESTE;189;285.4;2025-05-08 20:00:00
SUL;189;285.41;2025-05-08 20:00:00
NORDESTE;190;58.6;2025-05-08 21:00:00
NORTE;190;58.6;2025-05-08 21:00:00
SUDESTE;190;282.92;2025-05-08 21:00:00
SUL;190;282.93;2025-05-08 21:00:00
NORDESTE;191;58.6;2025-05-08 22:00:00
NORTE;191;58.6;2025-05-08 22:00:00
SUDESTE;191;279.04;2025-05-08 22:00:00
SUL;191;279.05;2025-05-08 22:00:00
NORDESTE;192;58.6;2025-05-08 23:00:00
NORTE;192;58.6;2025-05-08 23:00:00
SUDESTE;192;275.51;2025-05-08 23:00:00
SUL;192;275.52;2025-05-08 23:00:00
NORDESTE;193;58.6;2025-05-09 00:00:00
NORTE;193;58.6;2025-05-09 00:00:00
SUDESTE;193;272.88;2025-05-09 00:00:00
SUL;193;272.89;2025-05-09 00:00:00
NORDESTE;194;58.6;2025-05-09 01:00:00
NORTE;194;58.6;2025-05-09 01:00:00
SUDESTE;194;270.02;2025-05-09 01:00:00
SUL;194;270.03;2025-05-09 01:00:00
NORDESTE;195;58.6;2025-05-09 02:00:00
NORTE;195;58.6;2025-05-09 02:00:00
SUDESTE;195;265.11;2025-05-09 02:00:00
SUL;195;265.12;2025-05-09 02:00:00
NORDESTE;196;58.6;2025-05-09 03:00:00
NORTE;196;58.6;2025-05-09 03:00:00
SUDESTE;196;263.59;2025-05-09 03:00:00
SUL;196;263.6;2025-05-09 03:00:00
NORDESTE;197;58.6;2025-05-09 04:00:00
NORTE;197;58.6;2025-05-09 04:00:00
SUDESTE;197;263.49;2025-05-09 04:00:00
SUL;197;263.5;2025-05-09 04:00:00
NORDESTE;198;58.6;2025-05-09 05:00:00
NORTE;198;58.6;2025-05-09 05:00:00
SUDESTE;198;269.01;2025-05-09 05:00:00
SUL;198;269.02;2025-05-09 05:00:00
NORDESTE;199;58.6;2025-05-09 06:00:00
NORTE;199;58.6;2025-05-09 06:00:00
SUDESTE;199;272.41;2025-05-09 06:00:00
SUL;199;272.42;2025-05-09 06:00:00
NORDESTE;200;58.6;2025-05-09 07:00:00
NORTE;200;58.6;2025-05-09 07:00:00
SUDESTE;200;272.26;2025-05-09 07:00:00
SUL;200;272.27;2025-05-09 07:00:00
NORDESTE;201;58.6;2025-05-09 08:00:00
NORTE;201;58.6;2025-05-09 08:00:00
SUDESTE;201;269.71;2025-05-09 08:00:00
SUL;201;273.34;2025-05-09 08:00:00
NORDESTE;202;58.6;2025-05-09 09:00:00
NORTE;202;58.6;2025-05-09 09:00:00
SUDESTE;202;261.25;2025-05-09 09:00:00
SUL;202;275.0;2025-05-09 09:00:00
NORDESTE;203;58.6;2025-05-09 10:00:00
NORTE;203;58.6;2025-05-09 10:00:00
SUDESTE;203;113.36;2025-05-09 10:00:00
SUL;203;274.78;2025-05-09 10:00:00
NORDESTE;204;58.6;2025-05-09 11:00:00
NORTE;204;58.6;2025-05-09 11:00:00
SUDESTE;204;58.6;2025-05-09 11:00:00
SUL;204;274.43;2025-05-09 11:00:00
NORDESTE;205;58.6;2025-05-09 12:00:00
NORTE;205;58.6;2025-05-09 12:00:00
SUDESTE;205;58.6;2025-05-09 12:00:00
SUL;205;272.65;2025-05-09 12:00:00
NORDESTE;206;58.6;2025-05-09 13:00:00
NORTE;206;58.6;2025-05-09 13:00:00
SUDESTE;206;129.77;2025-05-09 13:00:00
SUL;206;273.96;2025-05-09 13:00:00
NORDESTE;207;58.6;2025-05-09 14:00:00
NORTE;207;58.6;2025-05-09 14:00:00
SUDESTE;207;268.31;2025-05-09 14:00:00
SUL;207;275.01;2025-05-09 14:00:00
NORDESTE;208;58.6;2025-05-09 15:00:00
NORTE;208;58.6;2025-05-09 15:00:00
SUDESTE;208;273.51;2025-05-09 15:00:00
SUL;208;275.13;2025-05-09 15:00:00
NORDESTE;209;58.6;2025-05-09 16:00:00
NORTE;209;58.6;2025-05-09 16:00:00
SUDESTE;209;277.03;2025-05-09 16:00:00
SUL;209;277.04;2025-05-09 16:00:00
NORDESTE;210;258.57;2025-05-09 17:00:00
NORTE;210;258.57;2025-05-09 17:00:00
SUDESTE;210;281.65;2025-05-09 17:00:00
SUL;210;281.66;2025-05-09 17:00:00
NORDESTE;211;67.41;2025-05-09 18:00:00
NORTE;211;67.41;2025-05-09 18:00:00
SUDESTE;211;290.05;2025-05-09 18:00:00
SUL;211;290.05;2025-05-09 18:00:00
NORDESTE;212;58.6;2025-05-09 19:00:00
NORTE;212;58.6;2025-05-09 19:00:00
SUDESTE;212;283.88;2025-05-09 19:00:00
SUL;212;283.88;2025-05-09 19:00:00
NORDESTE;213;58.6;2025-05-09 20:00:00
NORTE;213;58.6;2025-05-09 20:00:00
SUDESTE;213;281.8;2025-05-09 20:00:00
SUL;213;281.81;2025-05-09 20:00:00
NORDESTE;214;58.6;2025-05-09 21:00:00
NORTE;214;58.6;2025-05-09 21:00:00
SUDESTE;214;280.22;2025-05-09 21:00:00
SUL;214;280.23;2025-05-09 21:00:00
NORDESTE;215;58.6;2025-05-09 22:00:00
NORTE;215;58.6;2025-05-09 22:00:00
SUDESTE;215;278.39;2025-05-09 22:00:00
SUL;215;278.4;2025-05-09 22:00:00
NORDESTE;216;58.6;2025-05-09 23:00:00
NORTE;216;58.6;2025-05-09 23:00:00
SUDESTE;216;275.92;2025-05-09 23:00:00
SUL;216;275.93;2025-05-09 23:00:00
NORDESTE;217;58.6;2025-05-10 00:00:00
NORTE;217;58.6;2025-05-10 00:00:00
SUDESTE;217;291.61;2025-05-10 00:00:00
SUL;217;291.62;2025-05-10 00:00:00
NORDESTE;218;58.6;2025-05-10 01:00:00
NORTE;218;58.6;2025-05-10 01:00:00
SUDESTE;218;283.34;2025-05-10 01:00:00
SUL;218;283.35;2025-05-10 01:00:00
NORDESTE;219;58.6;2025-05-10 02:00:00
NORTE;219;58.6;2025-05-10 02:00:00
SUDESTE;219;281.86;2025-05-10 02:00:00
SUL;219;281.86;2025-05-10 02:00:00
NORDESTE;220;58.6;2025-05-10 03:00:00
NORTE;220;58.6;2025-05-10 03:00:00
SUDESTE;220;280.27;2025-05-10 03:00:00
SUL;220;280.28;2025-05-10 03:00:00
NORDESTE;221;58.6;2025-05-10 04:00:00
NORTE;221;58.6;2025-05-10 04:00:00
SUDESTE;221;279.95;2025-05-10 04:00:00
SUL;221;279.96;2025-05-10 04:00:00
NORDESTE;222;58.6;2025-05-10 05:00:00
NORTE;222;58.6;2025-05-10 05:00:00
SUDESTE;222;280.3;2025-05-10 05:00:00
SUL;222;280.31;2025-05-10 05:00:00
NORDESTE;223;58.6;2025-05-10 06:00:00
NORTE;223;58.6;2025-05-10 06:00:00
SUDESTE;223;279.63;2025-05-10 06:00:00
SUL;223;279.64;2025-05-10 06:00:00
NORDESTE;224;58.6;2025-05-10 07:00:00
NORTE;224;58.6;2025-05-10 07:00:00
SUDESTE;224;276.36;2025-05-10 07:00:00
SUL;224;276.37;2025-05-10 07:00:00
NORDESTE;225;58.6;2025-05-10 08:00:00
NORTE;225;58.6;2025-05-10 08:00:00
SUDESTE;225;112.87;2025-05-10 08:00:00
SUL;225;112.88;2025-05-10 08:00:00
NORDESTE;226;58.6;2025-05-10 09:00:00
NORTE;226;58.6;2025-05-10 09:00:00
SUDESTE;226;58.6;2025-05-10 09:00:00
SUL;226;58.6;2025-05-10 09:00:00
NORDESTE;227;58.6;2025-05-10 10:00:00
NORTE;227;58.6;2025-05-10 10:00:00
SUDESTE;227;58.6;2025-05-10 10:00:00
SUL;227;58.6;2025-05-10 10:00:00
NORDESTE;228;58.6;2025-05-10 11:00:00
NORTE;228;58.6;2025-05-10 11:00:00
SUDESTE;228;58.6;2025-05-10 11:00:00
SUL;228;58.6;2025-05-10 11:00:00
NORDESTE;229;58.6;2025-05-10 12:00:00
NORTE;229;58.6;2025-05-10 12:00:00
SUDESTE;229;58.6;2025-05-10 12:00:00
SUL;229;58.6;2025-05-10 12:00:00
NORDESTE;230;58.6;2025-05-10 13:00:00
NORTE;230;58.6;2025-05-10 13:00:00
SUDESTE;230;58.6;2025-05-10 13:00:00
SUL;230;58.6;2025-05-10 13:00:00
NORDESTE;231;58.6;2025-05-10 14:00:00
NORTE;231;58.6;2025-05-10 14:00:00
SUDESTE;231;58.6;2025-05-10 14:00:00
SUL;231;58.6;2025-05-10 14:00:00
NORDESTE;232;58.6;2025-05-10 15:00:00
NORTE;232;58.6;2025-05-10 15:00:00
SUDESTE;232;135.85;2025-05-10 15:00:00
SUL;232;135.86;2025-05-10 15:00:00
NORDESTE;233;58.6;2025-05-10 16:00:00
NORTE;233;58.6;2025-05-10 16:00:00
SUDESTE;233;287.95;2025-05-10 16:00:00
SUL;233;287.96;2025-05-10 16:00:00
NORDESTE;234;58.6;2025-05-10 17:00:00
NORTE;234;58.6;2025-05-10 17:00:00
SUDESTE;234;307.44;2025-05-10 17:00:00
SUL;234;314.32;2025-05-10 17:00:00
NORDESTE;235;58.6;2025-05-10 18:00:00
NORTE;235;58.6;2025-05-10 18:00:00
SUDESTE;235;324.2;2025-05-10 18:00:00
SUL;235;324.21;2025-05-10 18:00:00
NORDESTE;236;58.6;2025-05-10 19:00:00
NORTE;236;58.6;2025-05-10 19:00:00
SUDESTE;236;319.38;2025-05-10 19:00:00
SUL;236;319.39;2025-05-10 19:00:00
NORDESTE;237;58.6;2025-05-10 20:00:00
NORTE;237;58.6;2025-05-10 20:00:00
SUDESTE;237;317.41;2025-05-10 20:00:00
SUL;237;317.42;2025-05-10 20:00:00
NORDESTE;238;58.6;2025-05-10 21:00:00
NORTE;238;58.6;2025-05-10 21:00:00
SUDESTE;238;312.92;2025-05-10 21:00:00
SUL;238;313.78;2025-05-10 21:00:00
NORDESTE;239;58.6;2025-05-10 22:00:00
NORTE;239;58.6;2025-05-10 22:00:00
SUDESTE;239;304.12;2025-05-10 22:00:00
SUL;239;304.13;2025-05-10 22:00:00
NORDESTE;240;58.6;2025-05-10 23:00:00
NORTE;240;58.6;2025-05-10 23:00:00
SUDESTE;240;296.36;2025-05-10 23:00:00
SUL;240;296.37;2025-05-10 23:00:00
NORDESTE;241;268.09;2025-05-11 00:00:00
NORTE;241;268.09;2025-05-11 00:00:00
SUDESTE;241;285.64;2025-05-11 00:00:00
SUL;241;285.65;2025-05-11 00:00:00
NORDESTE;242;253.74;2025-05-11 01:00:00
NORTE;242;253.75;2025-05-11 01:00:00
SUDESTE;242;279.68;2025-05-11 01:00:00
SUL;242;279.69;2025-05-11 01:00:00
NORDESTE;243;239.42;2025-05-11 02:00:00
NORTE;243;239.43;2025-05-11 02:00:00
SUDESTE;243;239.43;2025-05-11 02:00:00
SUL;243;239.44;2025-05-11 02:00:00
NORDESTE;244;58.6;2025-05-11 03:00:00
NORTE;244;58.6;2025-05-11 03:00:00
SUDESTE;244;58.6;2025-05-11 03:00:00
SUL;244;58.6;2025-05-11 03:00:00
NORDESTE;245;58.6;2025-05-11 04:00:00
NORTE;245;58.6;2025-05-11 04:00:00
SUDESTE;245;58.6;2025-05-11 04:00:00
SUL;245;58.6;2025-05-11 04:00:00
NORDESTE;246;58.6;2025-05-11 05:00:00
NORTE;246;58.6;2025-05-11 05:00:00
SUDESTE;246;58.6;2025-05-11 05:00:00
SUL;246;58.6;2025-05-11 05:00:00
NORDESTE;247;58.6;2025-05-11 06:00:00
NORTE;247;58.6;2025-05-11 06:00:00
SUDESTE;247;58.6;2025-05-11 06:00:00
SUL;247;58.6;2025-05-11 06:00:00
NORDESTE;248;58.6;2025-05-11 07:00:00
NORTE;248;58.6;2025-05-11 07:00:00
SUDESTE;248;58.6;2025-05-11 07:00:00
SUL;248;58.6;2025-05-11 07:00:00
NORDESTE;249;58.6;2025-05-11 08:00:00
NORTE;249;58.6;2025-05-11 08:00:00
SUDESTE;249;58.6;2025-05-11 08:00:00
SUL;249;58.6;2025-05-11 08:00:00
NORDESTE;250;58.6;2025-05-11 09:00:00
NORTE;250;58.6;2025-05-11 09:00:00
SUDESTE;250;58.6;2025-05-11 09:00:00
SUL;250;58.6;2025-05-11 09:00:00
NORDESTE;251;58.6;2025-05-11 10:00:00
NORTE;251;58.6;2025-05-11 10:00:00
SUDESTE;251;58.6;2025-05-11 10:00:00
SUL;251;58.6;2025-05-11 10:00:00
NORDESTE;252;58.6;2025-05-11 11:00:00
NORTE;252;58.6;2025-05-11 11:00:00
SUDESTE;252;58.6;2025-05-11 11:00:00
SUL;252;58.6;2025-05-11 11:00:00
NORDESTE;253;58.6;2025-05-11 12:00:00
NORTE;253;58.6;2025-05-11 12:00:00
SUDESTE;253;58.6;2025-05-11 12:00:00
SUL;253;58.6;2025-05-11 12:00:00
NORDESTE;254;58.6;2025-05-11 13:00:00
NORTE;254;58.6;2025-05-11 13:00:00
SUDESTE;254;58.6;2025-05-11 13:00:00
SUL;254;58.6;2025-05-11 13:00:00
NORDESTE;255;58.6;2025-05-11 14:00:00
NORTE;255;58.6;2025-05-11 14:00:00
SUDESTE;255;58.6;2025-05-11 14:00:00
SUL;255;58.6;2025-05-11 14:00:00
NORDESTE;256;58.6;2025-05-11 15:00:00
NORTE;256;58.6;2025-05-11 15:00:00
SUDESTE;256;58.6;2025-05-11 15:00:00
SUL;256;58.6;2025-05-11 15:00:00
NORDESTE;257;58.6;2025-05-11 16:00:00
NORTE;257;58.6;2025-05-11 16:00:00
SUDESTE;257;137.35;2025-05-11 16:00:00
SUL;257;137.36;2025-05-11 16:00:00
NORDESTE;258;58.6;2025-05-11 17:00:00
NORTE;258;58.6;2025-05-11 17:00:00
SUDESTE;258;293.86;2025-05-11 17:00:00
SUL;258;299.65;2025-05-11 17:00:00
NORDESTE;259;58.6;2025-05-11 18:00:00
NORTE;259;58.6;2025-05-11 18:00:00
SUDESTE;259;306.34;2025-05-11 18:00:00
SUL;259;320.23;2025-05-11 18:00:00
NORDESTE;260;58.6;2025-05-11 19:00:00
NORTE;260;58.6;2025-05-11 19:00:00
SUDESTE;260;303.13;2025-05-11 19:00:00
SUL;260;316.76;2025-05-11 19:00:00
NORDESTE;261;58.6;2025-05-11 20:00:00
NORTE;261;58.6;2025-05-11 20:00:00
SUDESTE;261;300.85;2025-05-11 20:00:00
SUL;261;312.46;2025-05-11 20:00:00
NORDESTE;262;58.6;2025-05-11 21:00:00
NORTE;262;58.6;2025-05-11 21:00:00
SUDESTE;262;298.2;2025-05-11 21:00:00
SUL;262;310.38;2025-05-11 21:00:00
NORDESTE;263;58.6;2025-05-11 22:00:00
NORTE;263;58.6;2025-05-11 22:00:00
SUDESTE;263;293.75;2025-05-11 22:00:00
SUL;263;296.02;2025-05-11 22:00:00
NORDESTE;264;58.6;2025-05-11 23:00:00
NORTE;264;58.6;2025-05-11 23:00:00
SUDESTE;264;287.35;2025-05-11 23:00:00
SUL;264;287.36;2025-05-11 23:00:00
NORDESTE;265;58.6;2025-05-12 00:00:00
NORTE;265;58.6;2025-05-12 00:00:00
SUDESTE;265;279.09;2025-05-12 00:00:00
SUL;265;279.1;2025-05-12 00:00:00
NORDESTE;266;58.6;2025-05-12 01:00:00
NORTE;266;58.6;2025-05-12 01:00:00
SUDESTE;266;58.6;2025-05-12 01:00:00
SUL;266;58.6;2025-05-12 01:00:00
NORDESTE;267;58.6;2025-05-12 02:00:00
NORTE;267;58.6;2025-05-12 02:00:00
SUDESTE;267;58.6;2025-05-12 02:00:00
SUL;267;58.6;2025-05-12 02:00:00
NORDESTE;268;58.6;2025-05-12 03:00:00
NORTE;268;58.6;2025-05-12 03:00:00
SUDESTE;268;58.6;2025-05-12 03:00:00
SUL;268;58.6;2025-05-12 03:00:00
NORDESTE;269;58.6;2025-05-12 04:00:00
NORTE;269;58.6;2025-05-12 04:00:00
SUDESTE;269;58.6;2025-05-12 04:00:00
SUL;269;58.6;2025-05-12 04:00:00
NORDESTE;270;58.6;2025-05-12 05:00:00
NORTE;270;58.6;2025-05-12 05:00:00
SUDESTE;270;235.8;2025-05-12 05:00:00
SUL;270;235.81;2025-05-12 05:00:00
NORDESTE;271;58.6;2025-05-12 06:00:00
NORTE;271;58.6;2025-05-12 06:00:00
SUDESTE;271;293.3;2025-05-12 06:00:00
SUL;271;295.71;2025-05-12 06:00:00
NORDESTE;272;58.6;2025-05-12 07:00:00
NORTE;272;58.6;2025-05-12 07:00:00
SUDESTE;272;292.15;2025-05-12 07:00:00
SUL;272;310.22;2025-05-12 07:00:00
NORDESTE;273;58.6;2025-05-12 08:00:00
NORTE;273;58.6;2025-05-12 08:00:00
SUDESTE;273;290.92;2025-05-12 08:00:00
SUL;273;309.96;2025-05-12 08:00:00
NORDESTE;274;58.6;2025-05-12 09:00:00
NORTE;274;58.6;2025-05-12 09:00:00
SUDESTE;274;277.38;2025-05-12 09:00:00
SUL;274;298.17;2025-05-12 09:00:00
NORDESTE;275;58.6;2025-05-12 10:00:00
NORTE;275;58.6;2025-05-12 10:00:00
SUDESTE;275;58.6;2025-05-12 10:00:00
SUL;275;310.44;2025-05-12 10:00:00
NORDESTE;276;58.6;2025-05-12 11:00:00
NORTE;276;58.6;2025-05-12 11:00:00
SUDESTE;276;107.89;2025-05-12 11:00:00
SUL;276;269.81;2025-05-12 11:00:00
NORDESTE;277;58.6;2025-05-12 12:00:00
NORTE;277;58.6;2025-05-12 12:00:00
SUDESTE;277;58.6;2025-05-12 12:00:00
SUL;277;58.6;2025-05-12 12:00:00
NORDESTE;278;58.6;2025-05-12 13:00:00
NORTE;278;58.6;2025-05-12 13:00:00
SUDESTE;278;133.8;2025-05-12 13:00:00
SUL;278;133.81;2025-05-12 13:00:00
NORDESTE;279;58.6;2025-05-12 14:00:00
NORTE;279;58.6;2025-05-12 14:00:00
SUDESTE;279;283.64;2025-05-12 14:00:00
SUL;279;295.69;2025-05-12 14:00:00
NORDESTE;280;58.6;2025-05-12 15:00:00
NORTE;280;58.6;2025-05-12 15:00:00
SUDESTE;280;292.01;2025-05-12 15:00:00
SUL;280;311.8;2025-05-12 15:00:00
NORDESTE;281;58.6;2025-05-12 16:00:00
NORTE;281;58.6;2025-05-12 16:00:00
SUDESTE;281;302.7;2025-05-12 16:00:00
SUL;281;313.78;2025-05-12 16:00:00
NORDESTE;282;58.6;2025-05-12 17:00:00
NORTE;282;58.6;2025-05-12 17:00:00
SUDESTE;282;319.01;2025-05-12 17:00:00
SUL;282;319.02;2025-05-12 17:00:00
NORDESTE;283;58.6;2025-05-12 18:00:00
NORTE;283;58.6;2025-05-12 18:00:00
SUDESTE;283;321.05;2025-05-12 18:00:00
SUL;283;321.06;2025-05-12 18:00:00
NORDESTE;284;58.6;2025-05-12 19:00:00
NORTE;284;58.6;2025-05-12 19:00:00
SUDESTE;284;319.49;2025-05-12 19:00:00
SUL;284;319.5;2025-05-12 19:00:00
NORDESTE;285;58.6;2025-05-12 20:00:00
NORTE;285;58.6;2025-05-12 20:00:00
SUDESTE;285;319.14;2025-05-12 20:00:00
SUL;285;319.15;2025-05-12 20:00:00
NORDESTE;286;58.6;2025-05-12 21:00:00
NORTE;286;58.6;2025-05-12 21:00:00
SUDESTE;286;315.87;2025-05-12 21:00:00
SUL;286;315.88;2025-05-12 21:00:00
NORDESTE;287;58.6;2025-05-12 22:00:00
NORTE;287;58.6;2025-05-12 22:00:00
SUDESTE;287;300.04;2025-05-12 22:00:00
SUL;287;312.02;2025-05-12 22:00:00
NORDESTE;288;58.6;2025-05-12 23:00:00
NORTE;288;58.6;2025-05-12 23:00:00
SUDESTE;288;294.79;2025-05-12 23:00:00
SUL;288;294.8;2025-05-12 23:00:00
NORDESTE;289;58.6;2025-05-13 00:00:00
NORTE;289;58.6;2025-05-13 00:00:00
SUDESTE;289;283.79;2025-05-13 00:00:00
SUL;289;283.8;2025-05-13 00:00:00
NORDESTE;290;58.6;2025-05-13 01:00:00
NORTE;290;58.6;2025-05-13 01:00:00
SUDESTE;290;134.53;2025-05-13 01:00:00
SUL;290;134.54;2025-05-13 01:00:00
NORDESTE;291;58.6;2025-05-13 02:00:00
NORTE;291;58.6;2025-05-13 02:00:00
SUDESTE;291;58.6;2025-05-13 02:00:00
SUL;291;58.6;2025-05-13 02:00:00
NORDESTE;292;58.6;2025-05-13 03:00:00
NORTE;292;58.6;2025-05-13 03:00:00
SUDESTE;292;58.6;2025-05-13 03:00:00
SUL;292;58.6;2025-05-13 03:00:00
NORDESTE;293;58.6;2025-05-13 04:00:00
NORTE;293;58.6;2025-05-13 04:00:00
SUDESTE;293;58.6;2025-05-13 04:00:00
SUL;293;58.6;2025-05-13 04:00:00
NORDESTE;294;58.6;2025-05-13 05:00:00
NORTE;294;58.6;2025-05-13 05:00:00
SUDESTE;294;279.22;2025-05-13 05:00:00
SUL;294;279.23;2025-05-13 05:00:00
NORDESTE;295;58.6;2025-05-13 06:00:00
NORTE;295;58.6;2025-05-13 06:00:00
SUDESTE;295;290.35;2025-05-13 06:00:00
SUL;295;297.5;2025-05-13 06:00:00
NORDESTE;296;58.6;2025-05-13 07:00:00
NORTE;296;58.6;2025-05-13 07:00:00
SUDESTE;296;286.73;2025-05-13 07:00:00
SUL;296;306.04;2025-05-13 07:00:00
NORDESTE;297;58.6;2025-05-13 08:00:00
NORTE;297;58.6;2025-05-13 08:00:00
SUDESTE;297;283.59;2025-05-13 08:00:00
SUL;297;305.95;2025-05-13 08:00:00
NORDESTE;298;58.6;2025-05-13 09:00:00
NORTE;298;58.6;2025-05-13 09:00:00
SUDESTE;298;130.74;2025-05-13 09:00:00
SUL;298;151.68;2025-05-13 09:00:00
NORDESTE;299;58.6;2025-05-13 10:00:00
NORTE;299;58.6;2025-05-13 10:00:00
SUDESTE;299;58.6;2025-05-13 10:00:00
SUL;299;152.8;2025-05-13 10:00:00
NORDESTE;300;58.6;2025-05-13 11:00:00
NORTE;300;58.6;2025-05-13 11:00:00
SUDESTE;300;58.6;2025-05-13 11:00:00
SUL;300;304.42;2025-05-13 11:00:00
NORDESTE;301;58.6;2025-05-13 12:00:00
NORTE;301;58.6;2025-05-13 12:00:00
SUDESTE;301;58.6;2025-05-13 12:00:00
SUL;301;58.6;2025-05-13 12:00:00
NORDESTE;302;58.6;2025-05-13 13:00:00
NORTE;302;58.6;2025-05-13 13:00:00
SUDESTE;302;58.6;2025-05-13 13:00:00
SUL;302;151.65;2025-05-13 13:00:00
NORDESTE;303;58.6;2025-05-13 14:00:00
NORTE;303;58.6;2025-05-13 14:00:00
SUDESTE;303;135.28;2025-05-13 14:00:00
SUL;303;305.84;2025-05-13 14:00:00
NORDESTE;304;58.6;2025-05-13 15:00:00
NORTE;304;58.6;2025-05-13 15:00:00
SUDESTE;304;283.43;2025-05-13 15:00:00
SUL;304;310.44;2025-05-13 15:00:00
NORDESTE;305;58.6;2025-05-13 16:00:00
NORTE;305;58.6;2025-05-13 16:00:00
SUDESTE;305;289.29;2025-05-13 16:00:00
SUL;305;314.77;2025-05-13 16:00:00
NORDESTE;306;58.6;2025-05-13 17:00:00
NORTE;306;58.6;2025-05-13 17:00:00
SUDESTE;306;298.33;2025-05-13 17:00:00
SUL;306;320.41;2025-05-13 17:00:00
NORDESTE;307;58.6;2025-05-13 18:00:00
NORTE;307;58.6;2025-05-13 18:00:00
SUDESTE;307;310.11;2025-05-13 18:00:00
SUL;307;318.05;2025-05-13 18:00:00
NORDESTE;308;58.6;2025-05-13 19:00:00
NORTE;308;58.6;2025-05-13 19:00:00
SUDESTE;308;302.59;2025-05-13 19:00:00
SUL;308;320.42;2025-05-13 19:00:00
NORDESTE;309;58.6;2025-05-13 20:00:00
NORTE;309;58.6;2025-05-13 20:00:00
SUDESTE;309;300.23;2025-05-13 20:00:00
SUL;309;317.64;2025-05-13 20:00:00
NORDESTE;310;58.6;2025-05-13 21:00:00
NORTE;310;58.6;2025-05-13 21:00:00
SUDESTE;310;296.27;2025-05-13 21:00:00
